AdID,職位名稱,公司名稱,發布日期,職位詳情連結
HS26068441,文書助理 CA (2026-2027 年度),荃灣公立何傳耀紀念小學 TSUEN WAN PUBLIC HO CHUEN YIU MEMORIAL PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068441
HS26068442,合約全職 / 半職校務員 (2026-2027 年度),荃灣公立何傳耀紀念小學 TSUEN WAN PUBLIC HO CHUEN YIU MEMORIAL PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068442
HS26068511,產假 / 短期代課教師 (數學 / 科學 / 視藝科) (日薪 / 月薪),青山天主教小學 CASTLE PEAK CATHOLIC PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068511
HS26068512,產假 / 短期代課教師 (英文 / 宗教科) (日薪 / 月薪),青山天主教小學 CASTLE PEAK CATHOLIC PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068512
HS26068521,實驗室技術員 II/III (常額 / 合約) (2026-27 年度),天主教喇沙會張振興伉儷書院 CHONG GENE HANG COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068521
HS26068531,全職 / 半職合約教師 (2026-2027 學年),華富邨寶血小學 PRECIOUS BLOOD PRIMARY SCHOOL ( WAH FU ESTATE ),2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068531
HS26068551,體育科常額 / 合約教師,聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068551
HS26068552,教學助理,聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068552
HS26068581,助理文書主任 ACO (常額 / 合約),匡智翠林晨崗學校 HONG CHI MORNINGHILL SCHOOL TSUI LAM,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068581
HS26068582,工場雜務員 WA,匡智翠林晨崗學校 HONG CHI MORNINGHILL SCHOOL TSUI LAM,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068582
HS26068601,Half-time Teacher of Chinese Language (25/26_T012),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068601
HS26068602,Full-time Associate Teacher of Chinese Language (25/26_T013),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068602
HS26068603,Teaching Assistants (25/26_N002),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068603
HS26068621,單車基礎、單輪車培訓、花式單車校隊教練,中華基督教會望覺堂啟愛學校 THE CHURCH OF CHRIST IN CHINA MONGKOK CHURCH KAI OI SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068621
HS26068622,合約教學助理,中華基督教會望覺堂啟愛學校 THE CHURCH OF CHRIST IN CHINA MONGKOK CHURCH KAI OI SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068622
HS26068631,STEAM 及科學科教師 (2026 年 9 月到職),東莞工商總會劉百樂中學 GCCITKD LAU PAK LOK SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068631
HS26068632,教學助理 (中文科及訓輔組) (2026 年 9 月到職),東莞工商總會劉百樂中學 GCCITKD LAU PAK LOK SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068632
HS26068641,Director of Sports Development / Physical Education Department Head,林大輝中學 LAM TAI FAI COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068641
HS26068651,英文科顧問教師 (合約學位教師) (26/27 學年),天主教普照中學 PO CHIU CATHOLIC SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068651
HS26068691,常額英文科教師 APSM (2026-2027),天主教伍華小學 NG WAH CATHOLIC PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068691
HS26068701,教學助理 (編制 / 合約) (2026 年 9 月 1 日到職),中華基督教會基順學校 CCC KEI SHUN SPECIAL SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068701
HS26068711,常額學校行政主任,東華三院馬振玉紀念中學 T.W.G.HS. C.Y.MA MEMORIAL COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068711
HS26068712,學校會計文員,東華三院馬振玉紀念中學 T.W.G.HS. C.Y.MA MEMORIAL COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068712
HS26068713,GM Teacher (English Language) (2026-27),東華三院馬振玉紀念中學 T.W.G.HS. C.Y.MA MEMORIAL COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068713
HS26068714,Education Assistant (English Language) (2026-27),東華三院馬振玉紀念中學 T.W.G.HS. C.Y.MA MEMORIAL COLLEGE,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068714
HS26068731,合約教學助理 (支援非華語學生),佐敦谷聖若瑟天主教小學 JORDAN VALLEY ST. JOSEPH'S CATHOLIC PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068731
HS26068732,合約課室助理 (英文科),佐敦谷聖若瑟天主教小學 JORDAN VALLEY ST. JOSEPH'S CATHOLIC PRIMARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068732
HS26068741,物理 + 數理科教師 (2026/27 編制),明愛莊月明中學 CARITAS CHONG YUET MING SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068741
HS26068742,經濟 + 地理科教師 (2026/27 編制),明愛莊月明中學 CARITAS CHONG YUET MING SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068742
HS26068751,英文科教師 / 英文科副教師 (合約) (2026-2027 年度),樂道中學 LOCK TAO SECONDARY SCHOOL,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068751
HS26068791,常額 / 合約教師 (企業、會計與財務概論科),北角協同中學 CONCORDIA LUTHERAN SCHOOL - NORTH POINT,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068791
HS26068792,常額 / 合約教師 (旅遊與款待科),北角協同中學 CONCORDIA LUTHERAN SCHOOL - NORTH POINT,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068792
HS26068793,校工,北角協同中學 CONCORDIA LUTHERAN SCHOOL - NORTH POINT,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/HS26068793
K226002251,學校支援主任助理 - 宗教及道德教育組 (全職合約制),THE CATHOLIC DIOCESE OF HONG KONG,2026-07-22,https://jump.mingpao.com/job/detail/Jobs/2/K226002251
HS26066871,學位教師(數學/中史/資訊科技科),將軍澳香島中學 HEUNG TO SECONDARY SCHOOL (TSEUNG KWAN O),2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26066871
HS26067781,助理教師 / 教學助理 (中文/英文),救恩書院 KAU YAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067781
HS26067782,行政助理,救恩書院 KAU YAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067782
HS26067783,各科拔尖 / 補底班導師,救恩書院 KAU YAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067783
HS26067784,課外活動教練 / 導師,救恩書院 KAU YAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067784
HS26067801,教學助理(學生培育),中華聖潔會靈風中學 CHINA HOLINESS CHURCH LIVING SPIRIT COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067801
HS26067802,全職 / 兼職工友,中華聖潔會靈風中學 CHINA HOLINESS CHURCH LIVING SPIRIT COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067802
HS26067821,Mathematics Teacher (2026/27 academic year),地利亞修女紀念學校協和 DELIA MEMORIAL SCHOOL ( HIP WO ) (),2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067821
HS26067841,「公民及公經社科」常額教師 / 合約教師,聖公會諸聖中學 S.K.H. ALL SAINTS MIDDLE SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067841
HS26067891,中文科助理教師 (任教初中中文),聖公會梁季彜中學 S.K.H. LEUNG KWAI YEE SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067891
HS26067911,合約助理小學學位教師(2026年9月到職),東華三院羅裕積小學 TUNG WAH GROUP OF HOSPITALS LO YU CHIK PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067911
HS26067912,課室助理(2026年9月到職),東華三院羅裕積小學 TUNG WAH GROUP OF HOSPITALS LO YU CHIK PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067912
HS26067921,中文科合約副教師,張祝珊英文中學 CHEUNG CHUK SHAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067921
HS26067922,數理教學助理(Mathematics & Science Teaching Assistant (TA)),張祝珊英文中學 CHEUNG CHUK SHAN COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067922
HS26067941,文書助理 (CA) (合約) (2026-2027學年),聖若翰天主教小學 ST JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067941
HS26067942,工友 (全職) (2026-2027學年),聖若翰天主教小學 ST JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067942
HS26067951,常額 / 合約 英文教師(2026/2027年度),中華基督教會基真小學 CCC KEI CHUN PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067951
HS26067961,英文科教師,東涌天主教學校 TUNG CHUNG CATHOLIC SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067961
HS26067962,牧民助理/助理教師 (牧民),東涌天主教學校 TUNG CHUNG CATHOLIC SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26067962
HS26068021,二級/三級實驗室技術員,仁愛堂陳黃淑芳紀念中學 YAN OI TONG CHAN WONG SUK FONG MEMORIAL SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068021
HS26068031,多名教學助理,明愛聖若瑟中學 CARITAS ST JOSEPH SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068031
HS26068032,教學助理 (負責賽馬會項目 Youth Upward Mobility Mentorship Program),明愛聖若瑟中學 CARITAS ST JOSEPH SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068032
HS26068041,全職教學助理 (牧民),深井天主教小學 SHAM TSENG CATHOLIC PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068041
HS26068051,School Accountant,聖母書院 OUR LADY'S COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068051
HS26068052,Associate Teacher/Teaching Assistant (English),聖母書院 OUR LADY'S COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068052
HS26068053,Teaching/Clerical Assistant,聖母書院 OUR LADY'S COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068053
HS26068061,2026-2027合約/編制教師 (APSM),"匡智屯門晨曦學校 HONG CHI MORNINGLIGHT SCHOOL, TUEN MUN",2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068061
HS26068071,科學科 助理教師(2026/27年度),宣道中學 CHRISTIAN ALLIANCE COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068071
HS26068072,教學助理(2026/27年度),宣道中學 CHRISTIAN ALLIANCE COLLEGE,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068072
HS26068081,學生輔導員一名,潮州會館中學 CHIU CHOW ASSOCIATION SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068081
HS26068091,教務助理,香港中文大學校友會聯會張煊昌中學 CUHK FAA THOMAS CHEUNG SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068091
HS26068101,英文科教學助理CA(2026-2027學年),沙田循道衛理小學 SHATIN METHODIST PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068101
HS26068111,Native-speaking English Teacher (Contract Outside EDB NET / APSM) or Non-native English Speaking Teacher (Part-time / Full-time),吳氏宗親總會泰伯紀念學校 NG CLAN'S ASSOCIATION TAI PAK MEMORIAL SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068111
HS26068112,合約教師 ( 2026-2027學年),吳氏宗親總會泰伯紀念學校 NG CLAN'S ASSOCIATION TAI PAK MEMORIAL SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068112
HS26068113,圖書館主任 (常額 / 合約) ( 2026-2027學年),吳氏宗親總會泰伯紀念學校 NG CLAN'S ASSOCIATION TAI PAK MEMORIAL SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068113
HS26068121,科學科助理教師,天水圍循道衛理小學 TIN SHUI WAI METHODIST PRIMARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068121
HS26068131,宗教科教師一名(合約),神召會康樂中學 ASSEMBLY OF GOD HEBRON SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068131
HS26068141,會計文員,嶺南衡怡紀念中學 LINGNAN HANG YEE MEMORIAL SECONDARY SCHOOL,2026-07-21,https://jump.mingpao.com/job/detail/Jobs/2/HS26068141
HS26066201,中文科代課教師 (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26066201
HS26066202,Mathematics Teacher (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26066202
HS26066203,Physics Teacher (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26066203
HS26067441,英文助理教師 (合約),香港教育大學賽馬會小學 THE EDUCATION UNIVERSITY OF HONG KONG JOCKEY CLUB PRIMARY SCHOOL,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26067441
HS26067442,資訊科技技術員 TSS,香港教育大學賽馬會小學 THE EDUCATION UNIVERSITY OF HONG KONG JOCKEY CLUB PRIMARY SCHOOL,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26067442
HS26067651,Teaching Assistant (Chinese Language),聖言中學 SING YIN SECONDARY SCHOOL,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26067651
HS26067791,教學助理,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26067791
HS26067792,行政文員,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-07-20,https://jump.mingpao.com/job/detail/Jobs/2/HS26067792
HS26066251,資訊科技總監 (兼職),沙田循道衛理中學 SHA TIN METHODIST COLLEGE,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26066251
HS26066252,學校行政助理,沙田循道衛理中學 SHA TIN METHODIST COLLEGE,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26066252
HS26067141,Temporary Teaching Post - Chinese (Secondary Division),HONG KONG CHINESE CHRISTIAN CHURCHES UNION LOGOS ACADEMY,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067141
HS26067142,小學部校牧及中學部校牧 (Non-Teaching Staff),HONG KONG CHINESE CHRISTIAN CHURCHES UNION LOGOS ACADEMY,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067142
HS26067143,Clerical Assistant - General Admin (Non-Teaching Staff),HONG KONG CHINESE CHRISTIAN CHURCHES UNION LOGOS ACADEMY,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067143
HS26067144,非華語學生教學助理 (小學部) (Non-Teaching Staff),HONG KONG CHINESE CHRISTIAN CHURCHES UNION LOGOS ACADEMY,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067144
HS26067231,教學助理 - 特殊教育需要 (協作老師) (26/27 年度),聖安多尼學校 ST ANTHONY'S SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067231
HS26067232,會計文員 (合約 / 常額) (26/27 年度),聖安多尼學校 ST ANTHONY'S SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067232
HS26067241,資訊科技員 TSS,九龍灣聖若翰天主教小學 KOWLOON BAY ST.JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067241
HS26067242,教學助理 (學生支援),九龍灣聖若翰天主教小學 KOWLOON BAY ST.JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067242
HS26067271,合約助理教師 (數學科) (2026-27 學年),天水圍循道衞理中學 TIN SHUI WAI METHODIST COLLEGE,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067271
HS26067272,合約學生支援組輔導員 (2026-27 學年),天水圍循道衞理中學 TIN SHUI WAI METHODIST COLLEGE,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067272
HS26067281,活動導師 (2026 年 9 月上旬到職),基督教培恩小學 CHRISTIAN PUI YAN PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067281
HS26067291,助理文書主任 ACO,順德聯誼總會何日東小學 STFA HO YAT TUNG PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067291
HS26067301,教學助理 / 圖書館助理,嘉諾撒聖家學校九龍塘 HOLY FAMILY CANOSSIAN SCHOOL (KOWLOON TONG) (),2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067301
HS26067311,English Language & PSHE Teacher (2026/27 academic year),地利亞修女紀念學校協和 DELIA MEMORIAL SCHOOL ( HIP WO ) (),2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067311
HS26067312,中文科老師 (包括華語及非華語班別) (2026/27 年度),地利亞修女紀念學校協和 DELIA MEMORIAL SCHOOL ( HIP WO ) (),2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067312
HS26067331,"Chinese Supply Teacher (9/2026 - 2/2027, 3 days a week)",香港浸信教會顯理中學 HONG KONG BAPTIST CHURCH HENRIETTA SECONDARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067331
HS26067332,Student Counselor (SEN & Pastoral Caring) (2026/2027),香港浸信教會顯理中學 HONG KONG BAPTIST CHURCH HENRIETTA SECONDARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067332
HS26067341,合約教學助理,保良局田家炳千禧小學 PO LEUNG KUK TIN KA PING MILLENNIUM PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067341
HS26067351,English Language Teacher Assistant,保良局田家炳千禧小學 PO LEUNG KUK TIN KA PING MILLENNIUM PRIMARY SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067351
HS26067361,公民、經濟與社會科 / 公民與社會發展科 / 生活與社會科教師 (合約) (2026-2027),伯特利中學 BETHEL HIGH SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067361
HS26067362,家政科 / 音樂科 / 視覺藝術科教師 (合約) (2026-2027),伯特利中學 BETHEL HIGH SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067362
HS26067371,教學助理 (26/27 年度),循道學校 METHODIST SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067371
HS26067372,事務助理 (26/27 年度),循道學校 METHODIST SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067372
HS26067373,校工 (26/27 年度),循道學校 METHODIST SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067373
HS26067381,合約學位教師 GM,香海正覺蓮社佛教普光學校 BUDDHIST PO KWONG SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067381
HS26067391,助理文書主任 ACO (2026 年 8 月 17 日到職),香港西區扶輪社匡智晨輝學校 ROTARY CLUB OF HONG KONG ISLAND WEST HONG CHI MORNINGHOPE SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067391
HS26067392,跟車保母 (2026 年 9 月 1 日到職),香港西區扶輪社匡智晨輝學校 ROTARY CLUB OF HONG KONG ISLAND WEST HONG CHI MORNINGHOPE SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067392
HS26067393,工友 (全職),香港西區扶輪社匡智晨輝學校 ROTARY CLUB OF HONG KONG ISLAND WEST HONG CHI MORNINGHOPE SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067393
HS26067394,學校司機 (特級司機) (2026 年 9 月 1 日到職),香港西區扶輪社匡智晨輝學校 ROTARY CLUB OF HONG KONG ISLAND WEST HONG CHI MORNINGHOPE SCHOOL,2026-07-18,https://jump.mingpao.com/job/detail/Jobs/2/HS26067394
